Ticker;Date;Volume;Asset_date;Asset;Cashflow_date;Cashflow;Calc_return;Calc_macd;Calc_signal;Calc_ema;Inflation_rate;EPU_rate;VIX0_rate;VIX1_rate;VIX2_rate;VIX3_rate;VIX4_rate;VIX5_rate;VIX6_rate;VIX7_rate;VIX8_rate;VIX9_rate;VIX10_rate
ABG.JO;1484895600;1676975.0;2017-12-31 00:00:00;1169595000000.0;2017-12-31 00:00:00;-534000000.0;-0.0121212121212121;-76.82276709247526;-15.472817079854964;-61.3499500126203;1.10837438;203.7959673;11.54;30.87;23.32;16.98;23.01;16.79;29.19;14.38;45.19;23.29;16.96
ABG.JO;1485154800;2057391.0;2017-12-31 00:00:00;1169595000000.0;2017-12-31 00:00:00;-534000000.0;0.0098159509202454;-93.30638525354152;-31.039530714592274;-62.26685453894925;1.10837438;203.7959673;11.77;30.22;22.48;16.55;23.38;17.57;30.79;15.15;43.03;23.32;17.71
ABG.JO;1485241200;2798070.0;2017-12-31 00:00:00;1169595000000.0;2017-12-31 00:00:00;-534000000.0;-0.0006075334143377;-105.95530107484956;-46.02268478664374;-59.93261628820582;1.10837438;203.7959673;11.07;29.33;22.29;17.82;22.61;16.49;29.59;14.65;42.13;23.11;17.39
ABG.JO;1485327600;3570196.0;2017-12-31 00:00:00;1169595000000.0;2017-12-31 00:00:00;-534000000.0;0.0034042553191489;-110.19071602231634;-58.856291033778255;-51.33442498853808;1.10837438;203.7959673;10.81;28.55;21.67;17.52;23.3;15.75;30.41;14.47;41.89;22.55;17.05
ABG.JO;1485414000;1406935.0;2017-12-31 00:00:00;1169595000000.0;2017-12-31 00:00:00;-534000000.0;-0.0080576759966072;-122.86301302078935;-71.65763543118048;-51.20537758960889;1.10837438;203.7959673;10.63;29.99;21.8;17.52;24.4;15.75;29.59;14.74;41.48;22.32;17.43
ABG.JO;1485500400;2398990.0;2017-12-31 00:00:00;1169595000000.0;2017-12-31 00:00:00;-534000000.0;-0.0472118732058877;-193.05512020738752;-95.9371323864219;-97.11798782096562;1.10837438;203.7959673;10.58;29.42;21.42;17.4;16.61;16.0;29.78;14.34;41.49;22.63;16.73
ABG.JO;1485759600;1549524.0;2017-12-31 00:00:00;1169595000000.0;2017-12-31 00:00:00;-534000000.0;0.0032051282051282;-241.86027404067863;-125.12176071727323;-116.7385133234054;1.10837438;203.7959673;11.88;30.28;22.81;18.43;19.09;18.6;30.94;15.19;42.6;23.6;18.56
ABG.JO;1485846000;1642596.0;2017-12-31 00:00:00;1169595000000.0;2017-12-31 00:00:00;-534000000.0;0.0147603833865814;-258.9143373113093;-151.88027603608046;-107.03406127522882;1.10837438;203.7959673;11.99;30.14;22.97;18.64;18.68;19.07;31.33;15.27;42.32;24.13;18.62
ABG.JO;1485932400;1909744.0;2017-12-31 00:00:00;1169595000000.0;2017-12-31 00:00:00;-534000000.0;-0.0151753667905043;-288.55026338019707;-179.2142735049038;-109.33598987529328;0.48721072;239.5370642;;;;;;;;;;;
ABG.JO;1486018800;2319129.0;2017-12-31 00:00:00;1169595000000.0;2017-12-31 00:00:00;-534000000.0;-0.0140664961636828;-326.0308292361042;-208.57758465114387;-117.45324458496032;0.48721072;239.5370642;11.93;30.21;17.35;17.93;18.03;18.71;29.39;15.04;40.8;23.02;17.3
ABG.JO;1486105200;2176474.0;2017-12-31 00:00:00;1169595000000.0;2017-12-31 00:00:00;-534000000.0;0.0023994811932555;-348.7289269381836;-236.6078531085518;-112.12107382963175;0.48721072;239.5370642;11.81;17.54;17.5;18.45;15.45;18.51;25.94;13.89;39.93;22.17;19.06
ABG.JO;1486364400;1037711.0;2017-12-31 00:00:00;1169595000000.0;2017-12-31 00:00:00;-534000000.0;-0.0078928640745293;-372.2704117254161;-263.7403648319247;-108.53004689349144;0.48721072;239.5370642;9.75;19.28;18.33;17.88;16.92;18.14;32.47;12.09;30.37;19.46;15.8
ABG.JO;1486450800;1759876.0;2017-12-31 00:00:00;1169595000000.0;2017-12-31 00:00:00;-534000000.0;0.0206064558200195;-361.26421990087874;-283.2451358457155;-78.01908405516326;0.48721072;239.5370642;;;;;;;;;;;
ABG.JO;1486537200;1991261.0;2017-12-31 00:00:00;1169595000000.0;2017-12-31 00:00:00;-534000000.0;-0.0092006900517538;-360.0113434582818;-298.59837736822874;-61.41296609005303;0.48721072;239.5370642;10.28;22.6;22.93;16.04;17.01;16.73;30.43;11.24;26.18;19.44;14.5
ABG.JO;1486623600;1887074.0;2017-12-31 00:00:00;1169595000000.0;2017-12-31 00:00:00;-534000000.0;0.0253433933062487;-323.57662438264924;-303.59402677111285;-19.98259761153639;0.48721072;239.5370642;;;;;;;;;;;
ABG.JO;1486710000;2108228.0;2017-12-31 00:00:00;1169595000000.0;2017-12-31 00:00:00;-534000000.0;0.0197484276729559;-266.2949883617657;-296.13421908924346;29.83923072747774;0.48721072;239.5370642;9.45;25.54;24.46;21.5;21.53;14.48;27.72;11.72;23.92;19.14;16.38
ABG.JO;1486969200;1819058.0;2017-12-31 00:00:00;1169595000000.0;2017-12-31 00:00:00;-534000000.0;0.0084494880967065;-207.45273805068427;-278.39792288153166;70.94518483084738;0.48721072;239.5370642;11.07;17.62;17.57;16.31;15.05;17.84;26.99;14.61;38.78;23.94;16.36
ABG.JO;1487055600;1524029.0;2017-12-31 00:00:00;1169595000000.0;2017-12-31 00:00:00;-534000000.0;0.004525717081524;-153.08399221663785;-253.3351367485529;100.25114453191506;0.48721072;239.5370642;10.74;17.5;18.37;16.22;14.91;17.48;27.49;14.21;38.03;23.55;15.72
ABG.JO;1487142000;2065805.0;2017-12-31 00:00:00;1169595000000.0;2017-12-31 00:00:00;-534000000.0;-0.0029832572298325;-112.65168146669748;-225.19844569218185;112.54676422548437;0.48721072;239.5370642;11.97;17.88;19.06;16.47;15.13;17.89;27.75;13.71;36.93;22.8;16.05
ABG.JO;1487228400;1884708.0;2017-12-31 00:00:00;1169595000000.0;2017-12-31 00:00:00;-534000000.0;-0.0048241328773815;-85.99215958037348;-197.3571884698202;111.3650288894467;0.48721072;239.5370642;11.76;18.1;19.15;16.02;14.94;18.59;27.37;13.75;36.06;22.55;15.86
ABG.JO;1487314800;1438862.0;2017-12-31 00:00:00;1169595000000.0;2017-12-31 00:00:00;-534000000.0;-0.0127630852304105;-80.7176947454409;-174.0292897249443;93.31159497950344;0.48721072;239.5370642;11.49;17.91;18.22;16.07;14.32;18.09;25.29;13.27;34.79;21.34;15.23
ABG.JO;1487574000;1041400.0;2017-12-31 00:00:00;1169595000000.0;2017-12-31 00:00:00;-534000000.0;0.0027347877431785;-72.15544799732561;-153.65452137942057;81.49907338209496;0.48721072;239.5370642;;;;;;;;;;;
ABG.JO;1487660400;1827775.0;2017-12-31 00:00:00;1169595000000.0;2017-12-31 00:00:00;-534000000.0;-0.0065703836856133;-73.08069116621482;-137.53975533677942;64.4590641705646;0.48721072;239.5370642;11.57;18.3;17.67;17.26;14.95;18.1;25.79;13.72;35.17;21.52;16.2
ABG.JO;1487746800;2028259.0;2017-12-31 00:00:00;1169595000000.0;2017-12-31 00:00:00;-534000000.0;-0.0168465714107443;-94.51122993196805;-128.93405025581717;34.42282032384912;0.48721072;239.5370642;11.74;18.42;17.42;17.38;14.64;19.21;27.09;13.26;35.48;20.77;16.68
ABG.JO;1487833200;3084022.0;2017-12-31 00:00:00;1169595000000.0;2017-12-31 00:00:00;-534000000.0;-0.0045693977279939;-115.9680767720074;-126.34085555905524;10.37277878704782;0.48721072;239.5370642;11.71;18.77;17.34;17.56;14.83;18.9;25.79;13.68;36.38;20.99;16.7
ABG.JO;1487919600;1729549.0;2017-12-31 00:00:00;1169595000000.0;2017-12-31 00:00:00;-534000000.0;-0.0041440867070449;-136.6426083216429;-128.40120611157278;-8.241402210070135;0.48721072;239.5370642;11.47;18.79;17.2;17.64;14.94;19.35;25.72;13.54;37.05;20.88;17.52
ABG.JO;1488178800;1911395.0;2017-12-31 00:00:00;1169595000000.0;2017-12-31 00:00:00;-534000000.0;-0.0089628681177976;-162.45151357196664;-135.21126760365155;-27.240245968315094;0.48721072;239.5370642;12.09;18.43;17.36;18.73;14.75;19.24;25.01;14.44;39.6;20.86;17.7
ABG.JO;1488265200;3985342.0;2017-12-31 00:00:00;1169595000000.0;2017-12-31 00:00:00;-534000000.0;-0.0184108527131782;-203.55590926869263;-148.8801959366598;-54.67571333203284;0.48721072;239.5370642;12.92;18.55;17.75;18.82;15.71;20.19;25.46;14.3;39.27;21.46;18.67
ABG.JO;1488351600;5513675.0;2017-12-31 00:00:00;1169595000000.0;2017-12-31 00:00:00;-534000000.0;0.0217176702862783;-207.11569610494732;-160.5272959703173;-46.58840013463004;0.12121212;180.0598791;12.85;30.24;23.1;25.51;24.22;20.37;32.88;16.26;47.07;28.08;21.63
ABG.JO;1488438000;3503562.0;2017-12-31 00:00:00;1169595000000.0;2017-12-31 00:00:00;-534000000.0;-0.0080515297906602;-217.51592002389407;-171.92502078103269;-45.59089924286138;0.12121212;180.0598791;10.97;20.63;16.94;17.19;16.47;17.19;28.11;15.04;39.05;23.12;16.45
ABG.JO;1488524400;6621585.0;2017-12-31 00:00:00;1169595000000.0;2017-12-31 00:00:00;-534000000.0;-0.0032467532467532;-227.17403369231212;-182.9748233632886;-44.19921032902354;0.12121212;180.0598791;10.96;16.8;17.0;18.1;15.17;17.88;25.59;13.66;38.28;21.26;17.81
ABG.JO;1488783600;1359129.0;2017-12-31 00:00:00;1169595000000.0;2017-12-31 00:00:00;-534000000.0;0.006514657980456;-224.1748460115305;-191.214827892937;-32.96001811859347;0.12121212;180.0598791;;;;;;;;;;;
ABG.JO;1488870000;2531189.0;2017-12-31 00:00:00;1169595000000.0;2017-12-31 00:00:00;-534000000.0;-0.0180582524271844;-241.5267662501028;-201.27721556437015;-40.24955068573263;0.12121212;180.0598791;11.22;28.04;25.09;21.45;25.91;18.0;30.26;11.93;30.64;19.53;15.92
ABG.JO;1488956400;4819970.0;2017-12-31 00:00:00;1169595000000.0;2017-12-31 00:00:00;-534000000.0;-0.0102827763496143;-264.8135782176432;-213.9844880950248;-50.829090122618425;0.12121212;180.0598791;10.44;22.48;22.42;16.33;17.48;17.61;29.65;11.31;26.88;19.66;15.24
ABG.JO;1489042800;3428774.0;2017-12-31 00:00:00;1169595000000.0;2017-12-31 00:00:00;-534000000.0;0.0033300033300033;-276.0518089247744;-226.39795226097476;-49.65385666379965;0.12121212;180.0598791;;;;;;;;;;;
ABG.JO;1489129200;2208041.0;2017-12-31 00:00:00;1169595000000.0;2017-12-31 00:00:00;-534000000.0;0.0004646531695984;-281.1523964141252;-237.34884109160484;-43.80355532252034;0.12121212;180.0598791;9.51;26.44;24.53;21.46;22.31;14.41;27.95;11.38;24.8;18.98;15.88
ABG.JO;1489388400;1139850.0;2017-12-31 00:00:00;1169595000000.0;2017-12-31 00:00:00;-534000000.0;0.0084925690021231;-271.73374106915253;-244.2258210871144;-27.50791998203812;0.12121212;180.0598791;11.35;5.13;12.52;19.96;13.77;15.37;32.39;11.27;34.59;21.14;15.21
ABG.JO;1489474800;3746783.0;2017-12-31 00:00:00;1169595000000.0;2017-12-31 00:00:00;-534000000.0;-0.0245394736842105;-291.0127576385421;-253.5832083974;-37.42954924114213;0.12121212;180.0598791;12.3;7.13;13.18;20.18;13.91;17.77;33.19;11.57;36.08;22.21;15.75
ABG.JO;1489561200;3529256.0;2017-12-31 00:00:00;1169595000000.0;2017-12-31 00:00:00;-534000000.0;0.0153773521278748;-284.6129813594216;-259.7891629898043;-24.8238183696173;0.12121212;180.0598791;11.63;8.61;13.05;19.32;14.08;16.25;30.08;11.23;35.24;21.15;14.93
ABG.JO;1489647600;4859249.0;2017-12-31 00:00:00;1169595000000.0;2017-12-31 00:00:00;-534000000.0;0.0440385254068415;-223.4665699571542;-252.5246443832743;29.0580744261201;0.12121212;180.0598791;11.21;10.34;13.29;18.99;13.56;15.38;28.63;11.12;34.29;19.62;14.93
ABG.JO;1489734000;4349811.0;2017-12-31 00:00:00;1169595000000.0;2017-12-31 00:00:00;-534000000.0;-0.0061712686092378;-180.7511015370619;-238.16993581403185;57.41883427696993;0.12121212;180.0598791;11.28;10.45;13.7;18.14;9.21;15.19;27.45;10.8;31.42;18.69;13.97
ABG.JO;1489993200;1515906.0;2017-12-31 00:00:00;1169595000000.0;2017-12-31 00:00:00;-534000000.0;-0.0071698354778823;-154.1591977716089;-221.36778820554727;67.20859043393838;0.12121212;180.0598791;11.34;13.19;13.36;17.66;10.63;16.48;28.11;11.35;32.56;18.71;15.49
ABG.JO;1490166000;3054890.0;2017-12-31 00:00:00;1169595000000.0;2017-12-31 00:00:00;-534000000.0;0.0155393642401186;-112.34321393518076;-199.562873351474;87.21965941629321;0.12121212;180.0598791;12.81;16.88;16.71;19.35;15.0;18.17;30.05;12.28;33.36;19.85;17.75
ABG.JO;1490252400;1951778.0;2017-12-31 00:00:00;1169595000000.0;2017-12-31 00:00:00;-534000000.0;0.0004444444444444;-77.742734132451;-175.19884550766938;97.45611137521836;0.12121212;180.0598791;13.12;17.46;16.73;19.27;16.07;18.47;29.79;12.58;33.94;19.35;18.28
ABG.JO;1490338800;3043169.0;2017-12-31 00:00:00;1169595000000.0;2017-12-31 00:00:00;-534000000.0;0.0059021387319921;-42.32933560743368;-148.62494352762224;106.29560792018856;0.12121212;180.0598791;12.96;17.37;17.06;19.47;16.39;18.82;30.99;12.06;34.13;18.98;17.81
ABG.JO;1490598000;3597619.0;2017-12-31 00:00:00;1169595000000.0;2017-12-31 00:00:00;-534000000.0;-0.0319242902208201;-54.466082226212166;-129.79317126734023;75.32708904112806;0.12121212;180.0598791;12.5;19.15;18.65;19.43;16.91;19.6;30.78;12.51;35.33;20.19;18.05
ABG.JO;1490684400;3608161.0;2017-12-31 00:00:00;1169595000000.0;2017-12-31 00:00:00;-534000000.0;-0.0179874869655891;-85.37132721555463;-120.90880245698312;35.537475241428496;0.12121212;180.0598791;11.53;19.16;19.19;19.33;16.49;18.02;29.92;12.35;34.45;19.9;17.35
ABG.JO;1490770800;3185125.0;2017-12-31 00:00:00;1169595000000.0;2017-12-31 00:00:00;-534000000.0;-0.0088266525086275;-119.22163223893769;-120.57136841337405;1.349736174436373;0.12121212;180.0598791;11.42;20.84;19.88;19.08;16.74;16.63;28.54;11.65;34.34;19.55;16.21
ABG.JO;1490857200;2401645.0;2017-12-31 00:00:00;1169595000000.0;2017-12-31 00:00:00;-534000000.0;0.0061600267827251;-137.04484406934716;-123.86606354456868;-13.178780524778489;0.12121212;180.0598791;11.54;21.07;19.86;18.78;16.7;16.49;27.82;12.09;33.57;19.67;15.9
ABG.JO;1490943600;11359690.0;2017-12-31 00:00:00;1169595000000.0;2017-12-31 00:00:00;-534000000.0;-0.0716044453317362;-235.28189215221028;-146.149229266097;-89.13266288611328;0.12121212;180.0598791;12.37;21.99;19.52;18.67;16.21;15.92;27.59;12.41;32.74;19.24;15.99
ABG.JO;1491202800;4956654.0;2017-12-31 00:00:00;1169595000000.0;2017-12-31 00:00:00;-534000000.0;0.0250161278761379;-281.7265094005834;-173.26468529299427;-108.46182410758912;0.24213075;165.4186768;;;;;;;;;;;
ABG.JO;1491289200;3558471.0;2017-12-31 00:00:00;1169595000000.0;2017-12-31 00:00:00;-534000000.0;0.0079720279720279;-305.810166681782;-199.77378157075185;-106.03638511103014;0.24213075;165.4186768;11.79;24.79;20.57;19.42;17.89;17.01;27.97;12.41;33.84;19.84;16.72
ABG.JO;1491375600;4733279.0;2017-12-31 00:00:00;1169595000000.0;2017-12-31 00:00:00;-534000000.0;-0.0391286249479672;-366.1855657860615;-233.0561384138138;-133.12942737224768;0.24213075;165.4186768;10.46;19.18;15.79;13.82;15.38;20.11;34.67;12.41;36.33;23.49;17.47
ABG.JO;1491462000;3296208.0;2017-12-31 00:00:00;1169595000000.0;2017-12-31 00:00:00;-534000000.0;-0.0194945848375451;-430.85363555965705;-272.6156378429825;-158.23799771667456;0.24213075;165.4186768;;;;;;;;;;;
ABG.JO;1491548400;3540739.0;2017-12-31 00:00:00;1169595000000.0;2017-12-31 00:00:00;-534000000.0;0.022901325478645;-451.8003724414266;-308.45258476267134;-143.34778767875525;0.24213075;165.4186768;;;;;;;;;;;
ABG.JO;1491807600;2285652.0;2017-12-31 00:00:00;1169595000000.0;2017-12-31 00:00:00;-534000000.0;0.0112302929954646;-450.6184668936203;-336.8857611888611;-113.73270570475916;0.24213075;165.4186768;9.63;26.77;24.61;21.13;23.04;13.75;27.04;11.41;25.28;18.73;15.64
ABG.JO;1491894000;2475732.0;2017-12-31 00:00:00;1169595000000.0;2017-12-31 00:00:00;-534000000.0;0.0180109631949882;-424.3748831522498;-354.38358558153885;-69.99129757071097;0.24213075;165.4186768;;;;;;;;;;;
ABG.JO;1491980400;3404656.0;2017-12-31 00:00:00;1169595000000.0;2017-12-31 00:00:00;-534000000.0;0.0137762237762237;-383.2623900995841;-360.1593464851479;-23.10304361443616;0.24213075;165.4186768;11.68;29.84;25.14;22.75;22.59;16.32;23.68;11.38;23.23;19.13;19.09
ABG.JO;1492066800;1621616.0;2017-12-31 00:00:00;1169595000000.0;2017-12-31 00:00:00;-534000000.0;0.0036559288128578;-342.45616460134625;-356.61871010838763;14.162545507041386;0.24213075;165.4186768;15.96;28.07;22.36;21.31;19.81;19.74;26.02;16.2;36.24;22.39;20.11
ABG.JO;1492498800;1788607.0;2017-12-31 00:00:00;1169595000000.0;2017-12-31 00:00:00;-534000000.0;-0.0103092783505154;-318.54865271980634;-349.0046986306714;30.456045910865043;0.24213075;165.4186768;14.42;28.01;22.66;22.23;21.2;18.98;26.88;15.67;36.72;21.91;20.72
ABG.JO;1492585200;2771006.0;2017-12-31 00:00:00;1169595000000.0;2017-12-31 00:00:00;-534000000.0;-0.0034722222222222;-300.1761160294864;-339.2389821104344;39.06286608094803;0.24213075;165.4186768;14.93;27.6;22.5;16.97;21.02;19.3;29.81;14.5;37.26;21.93;20.53
ABG.JO;1492671600;1970847.0;2017-12-31 00:00:00;1169595000000.0;2017-12-31 00:00:00;-534000000.0;0.0034843205574912;-278.37226402391207;-327.06563849313;48.69337446921793;0.24213075;165.4186768;14.15;26.62;22.11;16.1;20.88;19.55;27.96;14.54;37.83;22.03;20.09
ABG.JO;1492758000;1446580.0;2017-12-31 00:00:00;1169595000000.0;2017-12-31 00:00:00;-534000000.0;0.0025694444444444;-255.16557354633733;-312.68562550377146;57.52005195743413;0.24213075;165.4186768;14.63;26.64;22.74;17.15;21.23;19.56;30.06;15.31;37.68;21.87;20.29
ABG.JO;1493017200;1688729.0;2017-12-31 00:00:00;1169595000000.0;2017-12-31 00:00:00;-534000000.0;0.028884117198864;-200.8108664935789;-290.310673701733;89.49980720815404;0.24213075;165.4186768;10.84;26.16;20.97;14.52;19.63;17.04;29.88;12.29;33.19;19.67;15.11
ABG.JO;1493103600;1898324.0;2017-12-31 00:00:00;1169595000000.0;2017-12-31 00:00:00;-534000000.0;-0.0048471792109869;-161.68041662040923;-264.58462228546824;102.904205665059;0.24213075;165.4186768;10.76;26.41;21.05;14.53;21.48;16.4;29.39;12.45;34.7;20.32;15.13
ABG.JO;1493190000;2728816.0;2017-12-31 00:00:00;1169595000000.0;2017-12-31 00:00:00;-534000000.0;0.0016912461101339;-127.18584288364764;-237.10486640510413;109.9190235214565;0.24213075;165.4186768;10.85;27.31;22.43;14.61;21.42;16.75;29.32;12.02;34.73;20.92;15.03
ABG.JO;1493362800;1256278.0;2017-12-31 00:00:00;1169595000000.0;2017-12-31 00:00:00;-534000000.0;-0.0072263118795164;-107.24638092027452;-211.13316930813824;103.8867883878637;0.24213075;165.4186768;10.82;18.88;21.57;14.06;13.47;16.37;28.55;11.6;33.08;21.57;14.76
ABG.JO;1493622000;;2017-12-31 00:00:00;1169595000000.0;2017-12-31 00:00:00;-534000000.0;;-90.40211435728634;-186.98695831796783;96.58484396068152;0.24154589;169.9242832;11.67;29.3;22.18;24.86;24.18;19.92;31.56;14.98;47.06;26.13;19.46
ABG.JO;1493708400;1336052.0;2017-12-31 00:00:00;1169595000000.0;2017-12-31 00:00:00;-534000000.0;0.006734693877551;-68.27737999189958;-163.24504265275422;94.96766266085464;0.24154589;169.9242832;;;;;;;;;;;
ABG.JO;1493794800;1293910.0;2017-12-31 00:00:00;1169595000000.0;2017-12-31 00:00:00;-534000000.0;-0.0027028853300898;-53.35597979118938;-141.2672300804413;87.91125028925188;0.24154589;169.9242832;;;;;;;;;;;
ABG.JO;1493881200;1317503.0;2017-12-31 00:00:00;1169595000000.0;2017-12-31 00:00:00;-534000000.0;-0.0175486144047699;-61.71834738560574;-125.35745354147416;63.63910615586843;0.24154589;169.9242832;12.89;26.24;20.94;20.41;18.94;17.03;27.73;13.23;34.09;20.32;16.6
ABG.JO;1493967600;2277530.0;2017-12-31 00:00:00;1169595000000.0;2017-12-31 00:00:00;-534000000.0;-0.0041379310344827;-72.35304168452785;-114.75657117008492;42.40352948555706;0.24154589;169.9242832;10.57;18.93;16.27;14.58;14.9;18.03;33.83;12.01;35.71;23.13;16.6
ABG.JO;1494226800;1195593.0;2017-12-31 00:00:00;1169595000000.0;2017-12-31 00:00:00;-534000000.0;0.0180055401662049;-59.11979030408656;-103.62921499688524;44.50942469279869;0.24154589;169.9242832;;;;;;;;;;;
ABG.JO;1494313200;834472.0;2017-12-31 00:00:00;1169595000000.0;2017-12-31 00:00:00;-534000000.0;0.0061904761904761;-40.81886924756873;-91.06714584702196;50.24827659945322;0.24154589;169.9242832;12.23;22.33;26.25;19.19;18.34;17.09;29.58;14.3;29.52;22.65;18.23
ABG.JO;1494399600;1488977.0;2017-12-31 00:00:00;1169595000000.0;2017-12-31 00:00:00;-534000000.0;-0.0049354337096883;-31.83873030873292;-79.22146273936414;47.38273243063122;0.24154589;169.9242832;9.19;27.21;24.65;21.34;23.9;13.32;26.45;11.4;24.97;18.81;15.33
ABG.JO;1494486000;1720422.0;2017-12-31 00:00:00;1169595000000.0;2017-12-31 00:00:00;-534000000.0;-0.010735154232912;-37.04416298846081;-70.78600278918348;33.74183980072267;0.24154589;169.9242832;;;;;;;;;;;
ABG.JO;1494572400;1127279.0;2017-12-31 00:00:00;1169595000000.0;2017-12-31 00:00:00;-534000000.0;-0.0109890109890109;-53.4638704955014;-67.32157633044707;13.857705834945676;0.24154589;169.9242832;11.33;26.29;22.89;19.58;21.45;15.73;23.13;12.28;28.35;19.51;17.94
ABG.JO;1494831600;1013543.0;2017-12-31 00:00:00;1169595000000.0;2017-12-31 00:00:00;-534000000.0;-0.0004166666666666;-66.19767130021319;-67.09679532440029;0.8991240241871026;0.24154589;169.9242832;10.42;18.26;20.1;14.63;14.34;18.88;33.1;11.28;32.45;19.16;16.21
ABG.JO;1494918000;1737469.0;2017-12-31 00:00:00;1169595000000.0;2017-12-31 00:00:00;-534000000.0;0.0106294289287203;-63.21477824065551;-66.32039190765134;3.1056136669958363;0.24154589;169.9242832;10.65;17.94;19.84;15.0;13.96;19.37;33.44;11.19;31.3;18.75;16.35
ABG.JO;1495004400;1983624.0;2017-12-31 00:00:00;1169595000000.0;2017-12-31 00:00:00;-534000000.0;-0.019591668385234;-82.89240016561052;-69.63479355924318;-13.257606606367348;0.24154589;169.9242832;15.59;22.17;24.14;17.34;16.22;21.71;33.9;13.03;33.5;19.67;20.53
